Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying
0,123,32,0,891,0,0,10,0
16,128,67,0,909,0,0,10,0
94,162,110,1,555,0,10,0,0
380,184,376,4,295,0,10,0,0
31,60,36,1,153,0,0,10,0
50,152,120,2,169,0,0,9,1
145,81,130,3,203,0,10,0,0
147,202,204,2,186,0,10,0,0
158,178,142,3,602,0,10,0,0
181,192,255,5,244,0,10,0,0
42,46,48,3,180,0,0,10,0
192,185,99,2,160,0,10,0,0
91,46,9,1,192,0,10,0,0
0,5,0,0,107,10,0,0,0
0,0,0,0,79,10,0,0,0
34,62,0,2,100,10,0,0,0
0,0,0,0,82,10,0,0,0
0,0,0,0,80,10,0,0,0
0,0,0,0,83,10,0,0,0
67,73,0,0,82,10,0,0,0
59,39,0,1,137,10,0,0,0
0,0,0,0,124,10,0,0,0
0,0,0,0,100,10,0,0,0
3,0,0,0,75,10,0,0,0
33,72,0,0,100,10,0,0,0
0,0,0,0,87,10,0,0,0
0,0,0,0,84,10,0,0,0
0,0,0,0,80,10,0,0,0
0,0,0,0,82,10,0,0,0
0,0,0,0,75,10,0,0,0
0,0,0,0,75,10,0,0,0
0,0,0,0,72,10,0,0,0
0,0,0,0,68,10,0,0,0
0,0,0,0,66,10,0,0,0
0,0,0,0,66,10,0,0,0
0,0,0,0,58,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,60,10,0,0,0
0,0,0,0,60,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,60,10,0,0,0
0,0,0,0,60,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,60,10,0,0,0
0,0,0,0,60,10,0,0,0
0,0,0,0,60,10,0,0,0
0,0,0,0,61,10,0,0,0
0,0,0,0,61,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,59,10,0,0,0
0,0,0,0,58,10,0,0,0
0,0,0,0,57,10,0,0,0
0,0,0,0,57,10,0,0,0
0,0,0,0,61,10,0,0,0
0,0,0,0,60,10,0,0,0
8,11,5,1,60,10,0,0,0
19,62,0,0,24,10,0,0,0
0,19,0,0,0,10,0,0,0
38,86,22,1,42,10,0,0,0
0,0,0,0,83,10,0,0,0
0,0,0,0,81,10,0,0,0
0,1,0,0,76,10,0,0,0
0,0,0,0,71,10,0,0,0
0,0,0,0,69,10,0,0,0
0,0,0,0,68,10,0,0,0
0,0,0,0,71,10,0,0,0
45,18,6,1,75,10,0,0,0
0,0,0,0,117,10,0,0,0
0,0,0,0,77,10,0,0,0
16,40,2,1,90,10,0,0,0
0,0,0,0,89,10,0,0,0
0,0,0,0,84,10,0,0,0
0,1,0,0,85,10,0,0,0
0,0,0,0,88,10,0,0,0
0,0,0,0,84,10,0,0,0
0,0,0,0,79,10,0,0,0
0,0,0,0,79,10,0,0,0
0,0,0,0,75,10,0,0,0
0,0,0,0,72,10,0,0,0
0,0,0,0,73,10,0,0,0
87,220,35,3,70,0,10,0,0
53,65,2,1,80,10,0,0,0
8,12,1,0,43,10,0,0,0
8,11,10,0,45,10,0,0,0
7,15,0,0,27,10,0,0,0
0,0,0,0,58,10,0,0,0
80,32,17,1,122,0,10,0,0
201,58,120,1,214,0,10,0,0
42,10,7,1,89,10,0,0,0
42,7,28,1,107,7,0,3,0
0,0,0,0,273,0,0,10,0
229,94,45,4,168,0,10,0,0
159,35,25,0,202,0,10,0,0
599,192,175,3,123,0,10,0,0
257,304,158,2,50,0,10,0,0
45,103,114,2,117,0,0,10,0
346,155,253,3,198,0,10,0,0
200,162,284,4,102,0,10,0,0
97,137,322,1,38,0,10,0,0
11,138,103,1,74,0,0,10,0
22,101,79,1,97,0,0,10,0
22,86,36,0,98,0,0,10,0
47,40,46,1,107,0,0,10,0
42,60,105,1,167,0,0,9,1
107,228,302,2,305,0,10,0,0
123,92,207,5,982,0,10,0,0
258,141,181,3,904,0,10,0,0
134,147,167,2,170,0,10,0,0
227,105,161,3,202,0,10,0,0
45,36,103,1,138,0,0,10,0
95,187,347,6,338,0,10,0,0
310,184,115,4,449,0,10,0,0
272,259,145,2,353,0,10,0,0
64,78,14,1,337,0,0,8,2
105,258,146,3,304,0,10,0,0
63,230,26,1,339,0,0,9,1
70,60,88,2,312,0,10,0,0
91,85,40,1,258,0,10,0,0
95,174,94,2,231,0,10,0,0
88,162,83,2,206,0,10,0,0
175,134,64,2,314,0,10,0,0
213,319,362,4,236,0,10,0,0
194,151,247,4,238,0,10,0,0
33,34,50,0,311,0,0,10,0
318,268,219,3,233,0,10,0,0
0,5,8,0,165,10,0,0,0
0,0,0,0,42,10,0,0,0
0,0,0,0,0,10,0,0,0
33,34,0,1,49,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
204,134,72,2,290,0,10,0,0
3,5,3,0,361,0,0,0,10
60,96,1,1,338,3,0,0,7
0,0,0,0,295,10,0,0,0
0,0,0,0,233,10,0,0,0
27,23,17,2,306,5,0,0,5
25,40,14,0,325,4,0,0,6
0,0,0,0,241,10,0,0,0
0,0,0,0,250,10,0,0,0
0,0,0,0,264,10,0,0,0
0,0,0,0,267,10,0,0,0
0,0,0,0,264,10,0,0,0
0,0,0,0,274,10,0,0,0
0,0,0,0,267,10,0,0,0
0,0,4,0,197,10,0,0,0
0,0,0,0,139,10,0,0,0
0,0,0,0,130,10,0,0,0
0,0,0,0,161,10,0,0,0
0,0,0,0,185,10,0,0,0
0,0,0,0,143,10,0,0,0
0,0,0,0,143,10,0,0,0
0,0,0,0,139,10,0,0,0
0,0,0,0,136,10,0,0,0
0,0,0,0,117,10,0,0,0
0,0,0,0,153,10,0,0,0
0,0,0,0,234,10,0,0,0
0,0,0,0,102,10,0,0,0
0,0,0,0,143,10,0,0,0
0,0,0,0,164,10,0,0,0
0,0,0,0,143,10,0,0,0
0,0,4,0,156,10,0,0,0
0,0,0,0,98,10,0,0,0
1,24,1,0,289,10,0,0,0
0,9,1,0,251,10,0,0,0
3,2,3,0,262,10,0,0,0
0,0,0,0,252,10,0,0,0
0,0,0,0,240,10,0,0,0
1,0,0,1,245,10,0,0,0
0,0,0,0,268,10,0,0,0
5,43,0,0,294,7,0,0,3
141,112,44,3,264,0,10,0,0
319,219,305,5,267,0,10,0,0
285,85,68,3,171,0,10,0,0
94,42,50,2,157,0,10,0,0
125,0,7,2,155,0,10,0,0
201,192,184,3,108,0,10,0,0
218,199,119,3,171,0,10,0,0
35,13,19,0,121,0,0,0,10
0,0,0,0,35,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
6,218,52,0,0,1,0,0,9
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,30,0,0,0,10
0,22,7,0,84,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,22,0,0,0,10
0,0,0,0,35,0,0,0,10
0,0,0,0,57,0,0,0,10
0,0,0,0,69,0,0,0,10
0,0,0,0,23,0,0,0,10
0,0,0,0,73,0,0,0,10
0,0,0,0,64,0,0,0,10
0,0,0,0,52,0,0,0,10
0,0,0,0,47,0,0,0,10
0,0,0,0,43,0,0,0,10
0,0,0,0,72,0,0,0,10
0,0,0,0,39,0,0,0,10
0,23,13,0,60,0,0,0,10
0,0,0,0,71,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,53,0,0,0,10
0,0,0,0,27,0,0,0,10
0,0,0,0,23,0,0,0,10
0,0,0,0,40,0,0,0,10
0,0,0,0,58,0,0,0,10
0,0,0,0,63,0,0,0,10
0,0,0,0,72,0,0,0,10
0,28,10,0,272,0,0,5,5
81,8,29,1,381,0,10,0,0
124,78,24,0,427,0,10,0,0
403,106,111,4,817,0,10,0,0
154,166,99,1,481,0,10,0,0
66,73,108,2,165,0,0,1,9
170,131,180,3,131,0,10,0,0
132,89,90,2,102,0,10,0,0
96,295,122,2,123,0,10,0,0
347,257,262,4,104,0,10,0,0
31,69,73,1,46,2,0,0,8
17,68,13,0,52,8,0,0,2
81,186,45,3,66,0,10,0,0
0,0,4,0,218,0,0,0,10
42,19,3,0,181,0,0,0,10
14,73,19,0,57,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
30,52,32,1,0,10,0,0,0
31,75,12,1,0,10,0,0,0
0,0,0,0,0,10,0,0,0
194,219,28,2,79,0,10,0,0
0,8,6,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
13,78,0,1,0,10,0,0,0
126,144,59,2,72,0,10,0,0
24,0,0,0,70,9,0,0,1
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
374,148,152,3,56,0,10,0,0
135,180,96,2,176,0,10,0,0
189,185,104,3,214,0,10,0,0
142,95,16,1,111,0,10,0,0
0,0,0,0,20,8,0,0,2
0,0,0,0,0,5,0,0,5
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,2,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,8,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,41,0,0,0,10
0,0,8,0,35,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,22,23,0,46,0,0,0,10
0,0,0,0,46,0,0,0,10
0,0,0,0,49,0,0,0,10
0,0,0,0,53,0,0,0,10
0,0,0,0,49,0,0,0,10
0,0,0,0,47,0,0,0,10
0,0,0,0,51,0,0,0,10
0,0,0,0,49,0,0,0,10
0,0,0,0,49,0,0,0,10
0,0,14,0,47,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,40,0,0,0,10
0,0,0,0,46,0,0,0,10
0,0,0,0,48,0,0,0,10
0,0,0,0,52,0,0,0,10
0,0,0,0,51,0,0,0,10
0,0,0,0,26,0,0,0,10
60,46,5,1,60,2,0,0,8
0,0,0,0,127,10,0,0,0
0,0,0,0,125,10,0,0,0
0,3,0,0,110,9,0,0,1
0,0,0,0,104,10,0,0,0
0,0,0,0,96,9,0,0,1
0,0,0,0,89,10,0,0,0
134,135,12,2,107,0,10,0,0
38,18,43,2,68,0,0,0,10
2,5,0,0,33,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,40,0,0,0,10
0,0,0,0,38,0,0,0,10
0,0,0,0,43,0,0,0,10
0,0,0,0,48,0,0,0,10
0,0,0,0,56,0,0,0,10
0,0,0,0,63,0,0,0,10
0,0,0,0,59,0,0,0,10
0,0,0,0,59,0,0,0,10
0,0,0,0,59,0,0,0,10
0,30,14,0,58,0,0,0,10
0,0,2,0,49,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,29,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,41,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,6,0,0,0,0,0,0,10
74,161,94,1,49,0,10,0,0
155,30,67,1,148,0,10,0,0
0,14,0,0,103,10,0,0,0
0,0,0,0,78,10,0,0,0
0,0,0,0,50,10,0,0,0
0,0,0,0,45,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
1,18,5,0,0,1,0,0,9
122,79,1,0,130,0,10,0,0
0,0,0,0,41,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,4,0,0,0,0,0,0,10
0,0,0,0,82,0,0,0,10
29,0,0,1,154,0,0,4,6
36,12,20,0,319,0,0,9,1
0,0,0,0,201,0,0,6,4
124,67,64,1,230,0,10,0,0
111,24,88,1,406,0,10,0,0
0,0,0,0,416,0,0,10,0
0,0,9,0,410,0,0,10,0
390,139,159,3,350,0,10,0,0
8,0,0,0,311,0,0,0,10
65,66,9,2,250,0,0,3,7
29,35,0,1,275,0,0,0,10
59,142,172,1,240,0,0,1,9
315,269,248,6,156,0,10,0,0
396,90,147,3,335,0,10,0,0
337,161,221,3,411,0,10,0,0
342,166,268,5,447,0,10,0,0
284,293,166,3,334,0,10,0,0
0,0,0,0,143,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,180,9,0,51,1,0,0,9
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,7,0,0,0,0,0,0,10
37,26,2,1,149,0,0,4,6
0,0,0,0,510,0,0,10,0
0,0,0,0,468,0,0,10,0
0,0,0,0,439,0,0,3,7
22,32,32,1,234,0,0,0,10
0,0,0,0,118,0,0,0,10
0,0,0,0,91,0,0,0,10
0,0,0,0,94,0,0,0,10
0,0,0,0,86,0,0,0,10
0,0,0,0,86,0,0,0,10
0,0,0,0,84,0,0,0,10
0,0,0,0,86,0,0,0,10
0,0,0,0,84,0,0,0,10
0,1,0,0,109,0,0,0,10
0,0,0,0,259,0,0,0,10
0,0,0,0,273,0,0,0,10
0,0,0,0,314,0,0,0,10
0,0,0,0,278,0,0,0,10
0,0,0,0,215,0,0,0,10
0,0,0,0,182,0,0,0,10
0,0,0,0,164,0,0,0,10
0,0,0,0,157,0,0,0,10
0,0,0,0,169,0,0,0,10
0,0,0,0,160,0,0,0,10
0,0,0,0,161,0,0,0,10
0,0,0,0,182,0,0,0,10
0,0,0,0,181,0,0,0,10
0,0,0,0,143,0,0,0,10
0,0,0,0,119,0,0,0,10
0,0,0,0,132,0,0,0,10
0,0,0,0,163,0,0,0,10
0,43,2,0,200,3,0,0,7
0,3,0,0,211,0,0,0,10
0,0,0,0,150,0,0,0,10
0,0,0,0,133,0,0,0,10
0,0,0,0,121,0,0,0,10
0,0,0,0,121,0,0,0,10
0,0,0,0,120,0,0,0,10
0,0,0,0,133,0,0,0,10
0,0,0,0,144,0,0,0,10
0,0,0,0,174,0,0,0,10
0,0,0,0,175,0,0,0,10
0,0,0,0,181,0,0,0,10
0,0,0,0,159,0,0,0,10
0,0,0,0,157,0,0,0,10
0,0,0,0,151,0,0,0,10
0,0,0,0,147,0,0,0,10
0,0,0,0,143,0,0,0,10
0,0,0,0,138,0,0,0,10
0,0,0,0,139,0,0,0,10
0,0,0,0,151,0,0,0,10
31,52,29,2,218,1,0,0,9
36,36,17,0,286,0,0,1,9
0,0,0,0,202,0,0,0,10
0,0,0,0,152,0,0,0,10
0,0,0,0,151,0,0,0,10
0,0,0,0,227,0,0,0,10
0,0,0,0,244,0,0,0,10
0,0,0,0,158,0,0,0,10
0,0,0,0,236,0,0,0,10
0,0,0,0,180,0,0,0,10
0,0,0,0,111,0,0,0,10
0,0,0,0,122,0,0,0,10
0,0,0,0,122,0,0,0,10
0,0,4,0,213,0,0,0,10
0,0,0,0,223,0,0,0,10
0,0,0,0,224,0,0,0,10
5,50,0,0,220,2,0,0,8
4,0,10,1,283,0,0,0,10
5,14,7,1,373,0,0,0,10
0,0,0,0,388,0,0,0,10
20,30,14,1,354,0,0,0,10
124,17,51,2,499,0,10,0,0
143,19,39,1,495,0,10,0,0
234,78,20,3,474,0,10,0,0
283,63,117,1,418,0,10,0,0
91,53,38,1,468,0,10,0,0
136,41,12,2,551,0,10,0,0
52,69,10,2,454,1,0,3,6
151,75,74,3,456,0,10,0,0
261,122,149,3,329,0,10,0,0
68,0,5,2,232,0,0,2,8
32,41,48,1,219,0,0,6,4
69,66,110,1,186,0,0,10,0
57,138,200,2,112,0,0,10,0
16,48,30,0,166,0,0,10,0
0,83,12,0,189,0,0,10,0
10,6,35,0,174,0,0,10,0
0,86,3,0,150,0,0,10,0
0,0,1,0,147,0,0,10,0
0,0,4,0,174,0,0,10,0
8,35,8,1,205,0,0,10,0
161,143,76,3,247,0,10,0,0
198,175,388,6,665,0,10,0,0
50,154,82,1,272,0,0,10,0
82,177,68,2,288,0,10,0,0
67,167,181,2,261,0,0,7,3
246,227,187,2,222,0,10,0,0
15,0,1,1,32,10,0,0,0
0,34,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
58,165,0,2,394,2,0,0,8
0,12,0,0,60,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
10,64,17,1,31,10,0,0,0
0,0,0,0,148,10,0,0,0
7,7,14,0,86,10,0,0,0
0,0,0,0,73,10,0,0,0
0,0,0,0,46,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,53,10,0,0,0
0,0,0,0,27,10,0,0,0
0,0,0,0,50,10,0,0,0
0,0,0,0,57,10,0,0,0
0,0,0,0,24,10,0,0,0
0,0,0,0,82,10,0,0,0
0,0,0,0,76,10,0,0,0
0,0,0,0,62,10,0,0,0
0,0,0,0,76,10,0,0,0
0,0,0,0,77,10,0,0,0
0,0,0,0,63,10,0,0,0
0,0,0,0,50,10,0,0,0
0,0,0,0,0,10,0,0,0
6,0,0,1,78,9,0,0,1
18,58,46,0,84,8,0,0,2
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
9,25,11,1,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,6,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
46,71,33,0,99,6,0,0,4
0,0,0,0,363,0,0,0,10
0,0,0,0,317,0,0,0,10
0,0,0,0,288,0,0,0,10
0,0,4,0,263,0,0,0,10
0,0,0,0,298,0,0,0,10
0,0,0,0,283,0,0,0,10
0,0,0,0,265,0,0,0,10
0,0,0,0,245,0,0,0,10
0,0,0,0,199,0,0,0,10
0,0,0,0,215,0,0,0,10
0,0,0,0,202,0,0,0,10
6,0,0,1,264,0,0,0,10
40,48,24,0,88,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,23,10,0,0,0
0,0,0,0,32,9,0,0,1
0,0,0,0,37,10,0,0,0
0,0,0,0,35,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,36,18,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,36,0,0,0,10,0,0,0
0,13,0,0,0,10,0,0,0
68,101,27,1,94,7,0,0,3
106,47,66,4,115,0,10,0,0
0,22,22,0,180,1,0,0,9
0,83,40,0,161,2,0,0,8
27,78,13,2,108,8,0,0,2
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
31,23,2,0,125,6,0,0,4
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
21,6,0,1,76,6,0,4,0
123,52,76,1,331,0,10,0,0
82,0,17,0,326,0,10,0,0
0,0,0,0,389,0,0,10,0
0,5,0,0,395,0,0,10,0
99,14,30,1,389,0,10,0,0
528,356,476,6,493,0,10,0,0
434,574,1034,7,702,0,10,0,0
232,437,1141,8,268,0,10,0,0
57,64,147,1,286,0,0,10,0
141,78,80,3,316,0,10,0,0
467,166,106,2,381,0,10,0,0
518,342,473,5,373,0,10,0,0
458,302,494,5,462,0,10,0,0
97,160,130,2,530,0,10,0,0
138,132,154,2,375,0,10,0,0
255,18,48,2,392,0,10,0,0
151,43,40,2,309,0,10,0,0
66,31,3,1,343,1,0,5,4
3,34,3,1,269,0,0,7,3
21,56,5,0,285,0,0,9,1
772,493,1085,11,561,0,10,0,0
1003,212,601,5,254,0,10,0,0
529,360,643,4,154,0,10,0,0
814,667,1646,15,423,0,10,0,0
296,133,102,1,493,0,10,0,0
483,184,316,3,541,0,10,0,0
967,734,2145,19,630,0,10,0,0
318,385,796,8,747,0,10,0,0
9,32,11,1,200,0,0,10,0
22,97,70,1,357,0,0,10,0
226,247,227,4,510,0,10,0,0
385,342,1076,13,688,0,10,0,0
211,191,85,2,44,0,10,0,0
333,359,809,9,125,0,10,0,0
381,361,823,9,516,0,10,0,0
77,170,91,2,415,0,10,0,0
37,118,62,1,247,0,0,9,1
34,75,132,1,64,0,0,9,1
40,118,75,2,20,0,0,9,1
382,107,157,3,22,0,10,0,0
619,309,607,4,75,0,10,0,0
404,224,419,5,219,0,10,0,0
136,122,120,2,301,0,10,0,0
5,2,29,1,150,0,0,10,0
0,3,4,0,137,0,0,10,0
0,0,0,0,125,0,0,10,0
0,0,0,0,143,0,0,10,0
0,0,0,0,116,0,0,10,0
4,4,0,1,100,0,0,7,3
4,7,4,0,125,0,0,7,3
31,266,62,1,116,0,0,5,5
81,71,62,2,148,0,10,0,0
0,9,33,0,82,0,0,10,0
9,0,5,1,86,0,0,10,0
1,0,0,0,114,0,0,10,0
10,49,50,1,79,0,0,10,0
3,9,12,0,84,0,0,10,0
0,0,13,0,66,0,0,10,0
1,0,7,0,96,0,0,10,0
0,0,0,0,122,0,0,10,0
21,62,44,1,69,0,0,10,0
